stress_id,capacitor_id,eis_sweep_num,n_freq_points,freq_min_hz,freq_max_hz,ESR_ohm,ReZ_lowfreq_ohm,ImZ_lowfreq_ohm,Zmag_lowfreq_ohm,Phase_lowfreq_deg,Phase_mean_deg,Cs_mean_uF,Cp_mean_uF,ReZ_mean_ohm,Zmag_mean_ohm,is_outlier
ES12,ES12C5,17,51,100.032005,100019.508,0.276700586,0.505342424,0.993147373,1.11432159,-63.0316772,-19.449852427450978,900.1991317708334,256.6698755938958,0.34250213584313727,0.41755186752941176,False
ES12,ES12C5,18,51,100.032005,100019.508,0.271547645,0.499097645,0.991928637,1.11041474,-63.2903442,-19.345463334135296,901.6627396170211,263.26452520353195,0.34160369756862746,0.4165231141764705,False
ES12,ES12C5,19,51,100.032005,100019.508,0.278416127,0.51067394,0.99556613,1.11890113,-62.8445244,-19.12496929445098,952.5329696458333,252.02467800455418,0.35079669950980397,0.4251616111960784,False
ES12,ES12C5,20,51,100.032005,100019.508,0.271174014,0.4965702,0.991883874,1.10924101,-63.4059219,-19.310237770843134,954.9607886875001,257.82069420992707,0.3425018343333333,0.417192053627451,False
ES12,ES12C5,21,51,100.032005,100019.508,0.27498576,0.493530095,0.992643118,1.10856318,-63.5639954,-19.25951152215686,916.9053468085107,263.9381875852638,0.3415394495490196,0.4163507287058824,False
ES12,ES12C5,22,51,100.032005,100019.508,0.27523759,0.485760212,0.98647356,1.09958768,-63.7834015,-19.15633684009804,977.453453625,259.9160591650375,0.34198841627450977,0.4158927260392157,False
ES12,ES12C5,23,51,100.032005,100019.508,0.269674927,0.474322259,0.985159278,1.09339857,-64.2906952,-19.305490078490195,954.4129781063829,270.86835185607873,0.33370197643137256,0.4083096951568628,False
ES12,ES12C5,24,51,100.032005,100019.508,0.267607987,0.47220242,0.985603631,1.09288132,-64.4009323,-19.29528304815686,939.1101900212765,271.21226907154676,0.33348030143137253,0.4078990027843138,False
ES12,ES12C5,25,51,100.032005,100019.508,0.268623739,0.472432733,0.984580815,1.09205866,-64.3668518,-19.2878856502549,939.9021828723403,270.75412739600216,0.33428050782352947,0.40871828096078433,False
ES12,ES12C5,26,51,100.032005,100019.508,0.274063289,0.478899151,0.986706495,1.09678352,-64.1103287,-19.177446294392155,933.92443225,261.3675849242583,0.3406068255686274,0.41443303813725485,False
ES12,ES12C5,27,51,100.032005,100019.508,0.260964185,0.446173489,0.976399422,1.07351136,-65.4415894,-19.662338696449023,1112.7465022916667,276.9224759588471,0.3188502181372549,0.3937780313137255,False
ES12,ES12C5,28,51,100.032005,100019.508,0.252731323,0.433791041,0.972892046,1.06522,-65.9689636,-19.757068874803917,981.3916985531914,288.1097872995021,0.31246737635294114,0.38769939711764706,False
ES12,ES12C5,29,51,100.032005,100019.508,0.252257824,0.433597773,0.972724259,1.06498802,-65.9747849,-19.798267155862746,971.214361744681,288.6082904493021,0.31180153698039215,0.3870564466666667,False
ES12,ES12C5,30,51,100.032005,100019.508,0.256960779,0.435262531,0.973886251,1.06672764,-65.9185257,-19.551788642960787,975.1004454893618,285.60894190615534,0.31683295021568625,0.3914019869411765,False
ES12,ES12C5,31,51,100.032005,100019.508,0.26269719,0.442676574,0.974736929,1.07054877,-65.5748367,-19.376335223960783,973.7894781063831,281.09492908493405,0.3232317332549019,0.3974960124313725,False
ES12,ES12C5,32,51,100.032005,100019.508,0.247411117,0.415946424,0.9692505,1.05473125,-66.7737808,-19.883291462588236,1028.617473319149,296.27667928460426,0.30352678809803924,0.3790788042941178,False
ES12,ES12C5,33,51,100.032005,100019.508,0.252295703,0.422617644,0.970557451,1.05857801,-66.4698563,-19.7992588673549,979.6856361276596,292.1692129109149,0.3090117415882353,0.3841128885490196,False
ES12,ES12C5,34,51,100.032005,100019.508,0.253167629,0.423272699,0.970045507,1.05837047,-66.4262772,-19.723751965313728,987.2457667659576,291.66323053544255,0.30993866741176473,0.3849006254117647,False
ES12,ES12C5,35,51,100.032005,100019.508,0.261390984,0.425251752,0.971402228,1.06040621,-66.3575897,-19.70051559737255,995.4306392291668,283.4607173808625,0.3131752130980392,0.38786472413725487,False
ES12,ES12C5,36,51,100.032005,100019.508,0.244906574,0.407545686,0.967285097,1.04963517,-67.1528778,-20.050485914882355,1069.5740051666667,293.0639490081666,0.30038444960784316,0.37602202615686275,False
ES12,ES12C5,37,51,100.032005,100019.508,0.245533094,0.409960657,0.967103541,1.05040801,-67.0276413,-19.917819811137257,1005.2690294468085,298.2014565988617,0.3017632289019608,0.37722362407843124,False
ES12,ES12C5,38,51,100.032005,100019.508,0.249816194,0.405215293,0.966441572,1.04795456,-67.252388,-19.80507636122451,1019.6245748695655,306.45618891741304,0.300523074254902,0.3759933131764706,False
ES12,ES12C5,39,51,100.032005,100019.508,0.250372708,0.403757304,0.964762449,1.04584253,-67.2904739,-19.791120649117648,1053.1042885744682,300.0638927257234,0.30110001862745095,0.37628299178431374,False
ES12,ES12C5,40,51,100.032005,100019.508,0.237104282,0.381216675,0.962235451,1.03499913,-68.3876114,-20.290311132568625,1042.9569708913043,320.39518072065215,0.28432023731372547,0.361169772627451,False
ES12,ES12C5,41,51,100.032005,100019.508,0.240422234,0.389937907,0.962393641,1.03838968,-67.9434357,-20.11137653452941,1022.1146265319152,307.7269053389574,0.29236066221568624,0.3681012573137255,False
ES12,ES12C5,42,51,100.032005,100019.508,0.243089184,0.391004592,0.962148786,1.03856385,-67.8838196,-20.032897879509804,1030.923488468085,306.532187279134,0.29393107135294116,0.36955307635294116,False
ES12,ES12C5,43,51,100.032005,100019.508,0.236882731,0.376034737,0.960421979,1.03141284,-68.6181259,-20.628054609843137,1019.6882532083333,310.09567098176245,0.2814911895490196,0.3584039550392157,False
ES12,ES12C5,44,51,100.032005,100019.508,0.225579321,0.360036701,0.955447197,1.02103174,-69.3523178,-20.65369460919608,1078.0523092978724,325.51325474865746,0.27279489992156863,0.35012209445098036,False
ES12,ES12C5,45,51,100.032005,100019.508,0.229078948,0.365205675,0.958122075,1.02536488,-69.1347427,-20.471596162647057,1160.3893372127661,322.0766590584298,0.27660314909803924,0.35356532919607847,False
ES12,ES12C5,46,51,100.032005,100019.508,0.228163809,0.362853497,0.956556976,1.02306592,-69.2266159,-20.420369707562745,1070.1278128695653,330.1896812713696,0.2759794078823529,0.35287052064705887,False
ES12,ES12C5,47,51,100.032005,100019.508,0.219327718,0.345374405,0.95143646,1.01218319,-70.0489426,-20.815798906372546,1150.2451933260868,343.5436743936239,0.26172781927450983,0.33987766445098033,False
ES12,ES12C5,48,51,100.032005,100019.508,0.226109251,0.356917351,0.954847276,1.01937401,-69.5044937,-20.56134614815686,1092.0782577608697,334.45973813901304,0.27109328752941175,0.3484975586862745,False
ES12,ES12C5,49,51,100.032005,100019.508,0.233810991,0.365771651,0.955783069,1.02338171,-69.0584946,-20.09778630172549,1127.9193318043478,326.8818589451848,0.28017807833333336,0.35645577335294115,False
ES12,ES12C5,50,51,100.032005,100019.508,0.226146087,0.357264727,0.955768287,1.02035832,-69.5043335,-20.50994111488235,1087.9108970434784,333.8800430954783,0.2720936595490196,0.3492984829411765,False
ES12,ES12C5,51,51,100.032005,100019.508,0.223651484,0.353157967,0.955642104,1.01880932,-69.7181854,-20.668091590572548,1072.438017847826,335.91232051839125,0.26967014866666666,0.3472895167254902,False
ES12,ES12C5,52,51,100.032005,100019.508,0.222476095,0.352829516,0.954952538,1.01804864,-69.7220688,-20.626592689764706,1083.5945296956522,336.5013845711739,0.2692591113137255,0.3467809046470589,False
ES12,ES12C5,53,51,100.032005,100019.508,0.208957493,0.332264274,0.949196756,1.00567091,-70.7075119,-21.097311319196077,1169.3846010652173,352.5775991996044,0.2529843840196078,0.3319381777058824,False
ES12,ES12C5,54,51,100.032005,100019.508,0.213952109,0.340176791,0.953404129,1.0122745,-70.3634796,-20.92805886627451,1180.9930845,346.9599538909935,0.2582588975882353,0.33691263627450985,False
ES12,ES12C5,55,51,100.032005,100019.508,0.222171307,0.343133122,0.954937994,1.01471519,-70.2353668,-20.88167176266667,1089.072625347826,342.74138445973915,0.2627880337254902,0.34114548494117647,False
ES12,ES12C5,56,51,100.032005,100019.508,0.221550256,0.340857536,0.953980565,1.01304626,-70.3381729,-20.90715341952941,1110.058524391304,344.6482730530043,0.2609927213137255,0.33942598468627455,False
ES12,ES12C5,57,51,100.032005,100019.508,0.235520214,0.356573522,0.955266416,1.01964629,-69.530838,-20.307764409,1090.9447333043481,331.2769784645435,0.2759186882156863,0.35275569188235295,False
ES12,ES12C5,58,51,100.032005,100019.508,0.221657187,0.347669899,0.956924498,1.01812518,-70.0328979,-20.593195994568624,1119.388734195652,337.7332769934087,0.2683091715490196,0.3462154658235294,False
ES12,ES12C5,59,51,100.032005,100019.508,0.214142904,0.326790839,0.950515151,1.00512254,-71.0268326,-21.09356374863726,1368.7692507391305,354.44552213481956,0.25177768276470586,0.33085416256862743,False
ES12,ES12C5,60,51,100.032005,100019.508,0.204470545,0.318079442,0.948642731,1.0005486,-71.4637222,-21.19116192923334,1144.4084264,368.3559399970666,0.24662101650980398,0.32608923231372544,False
ES12,ES12C5,61,51,100.032005,100019.508,0.206635386,0.320377886,0.951475382,1.00396585,-71.3907471,-21.262041714411765,1164.5394912173913,357.6896699493087,0.24862366211764708,0.3281556278823529,False
ES12,ES12C5,62,51,100.032005,100019.508,0.209431738,0.32481885,0.951234579,1.00516391,-71.1464615,-21.1199969742353,1185.7860747826087,355.3663248905174,0.25126302650980387,0.3304725211372549,False
ES12,ES12C5,63,51,100.032005,100019.508,0.210584834,0.323188603,0.951584578,1.00496972,-71.2408676,-21.02180313498039,1135.1610293111112,362.6889969092222,0.25167099962745093,0.3308851970588235,False
ES12,ES12C5,64,51,100.032005,100019.508,0.213909537,0.328733325,0.951527596,1.00671268,-70.9410172,-20.956996279960787,1138.6455871086955,350.80053582408044,0.25610635417647054,0.33473427276470585,False
ES12,ES12C5,65,51,100.032005,100019.508,0.211243808,0.324002236,0.951704323,1.00534499,-71.1991577,-21.153020943941176,1135.905440826087,354.7174774530718,0.2519728400980392,0.3311033302156863,False
ES12,ES12C5,66,51,100.032005,100019.508,0.217369884,0.329037756,0.953573525,1.00874591,-70.962616,-20.858428628092152,1344.360918021739,349.77198933817397,0.2570048386666667,0.33566630323529406,False
ES12,ES12C5,67,51,100.032005,100019.508,0.208952591,0.314512998,0.950241685,1.00093842,-71.6863785,-21.224967194958236,7173.051748347825,360.847470537862,0.24640919356862745,0.3260254738627451,False
ES12,ES12C5,68,51,100.032005,100019.508,0.212052271,0.314581513,0.949574292,1.0003264,-71.6706467,-21.083185730450978,1154.5551210444444,368.1269924808444,0.2478577935490196,0.3272476165490196,False
ES12,ES12C5,69,51,100.032005,100019.508,0.180042028,0.2630575,0.947861493,0.983687282,-74.489212,-22.244366105296073,1688.890828466667,408.27614448551554,0.21409772480392156,0.2978174779803922,False
ES12,ES12C6,1,51,100.032005,100019.508,0.138611734,0.190094516,0.792122424,0.814612687,-76.5052872,-22.474496889282353,2433.7115915348836,547.404855832814,0.16217120317647057,0.2346131602745098,False
ES12,ES12C6,2,51,100.032005,100019.508,0.133153513,0.184504598,0.790140271,0.811396062,-76.8564529,-23.3077847934902,1696.4833195909093,548.1359525893636,0.1559033733137255,0.22917659786274508,False
ES12,ES12C6,3,51,100.032005,100019.508,0.290076435,0.47357437,0.874363124,0.994375944,-61.5590477,-18.05839706837255,958.60954426,253.486996182652,0.3444322259803922,0.40601431974509805,False
ES12,ES12C6,4,51,100.032005,100019.508,0.277308702,0.514279485,0.923510015,1.05704975,-60.8876686,-18.954124306274508,846.084366117647,238.8511298657451,0.35053985264705884,0.4175669223333334,False
ES12,ES12C6,5,51,100.032005,100019.508,0.299190134,0.536651969,0.937979162,1.08064806,-60.224556,-18.651302251333334,827.3759133921568,228.80721610369412,0.36728488470588233,0.434498966745098,False
ES12,ES12C6,6,51,100.032005,100019.508,0.284721494,0.526048243,0.936375141,1.07402289,-60.6730614,-18.718271340529412,846.6149450588235,233.02487875936666,0.36017193860784313,0.427539511117647,False
ES12,ES12C6,7,51,100.032005,100019.508,0.280584246,0.510520458,0.942687511,1.07204986,-61.5618591,-19.43473913705882,820.672963372549,240.0743005308039,0.34787193298039215,0.4173067171960784,False
ES12,ES12C6,8,51,100.032005,100019.508,0.270280391,0.502537787,0.941977203,1.06764472,-61.9204102,-19.302253105666665,844.3066919411765,243.01200461019215,0.3431000213137255,0.4124800143529412,False
ES12,ES12C6,9,51,100.032005,100019.508,0.281462252,0.512030721,0.942922592,1.07297647,-61.4969254,-18.99210458137255,837.6463200392158,237.29449625305884,0.35390290215686265,0.4225184532352941,False
ES12,ES12C6,10,51,100.032005,100019.508,0.306782335,0.540658116,0.953804553,1.09638238,-60.4535408,-18.45401357262745,842.5216352352942,225.07624464092942,0.37545098984313724,0.4433205875490196,False
ES12,ES12C6,11,51,100.032005,100019.508,0.272462875,0.486453652,0.937680602,1.05635321,-62.5804405,-18.843920440803924,957.6153189574467,269.94170734053193,0.335727566627451,0.40502769329411764,False
ES12,ES12C6,12,51,100.032005,100019.508,0.276489973,0.495618999,0.941255391,1.06376684,-62.2309036,-18.62061250819216,1028.340116875,258.20015552445005,0.3457890006666668,0.41450097343137254,False
ES12,ES12C6,13,51,100.032005,100019.508,0.276847124,0.476742983,0.936052918,1.05046606,-63.0097122,-18.67702658405882,1003.7412327872343,270.9149168486447,0.3364716639607843,0.40546226741176467,False
ES12,ES12C6,14,51,100.032005,100019.508,0.266785711,0.460444689,0.929961503,1.03770792,-63.6589622,-18.967474952862744,1002.0893008723405,279.52543012578514,0.32486039745098033,0.3943085879803921,False
ES12,ES12C6,15,51,100.032005,100019.508,0.243356586,0.407069355,0.917341352,1.00360382,-66.0707932,-19.2989484048451,1060.0566445,309.3271734923913,0.29990554298039224,0.3699299623529411,False
ES12,ES12C6,16,51,100.032005,100019.508,0.252375603,0.427152425,0.92239958,1.01650393,-65.1517029,-19.251979043882354,1127.8782520212765,294.4539823676447,0.3075950858039216,0.37770306005882354,False
ES12,ES12C6,17,51,100.032005,100019.508,0.299506873,0.550003409,0.983121872,1.12651336,-60.7753525,-18.721433263588235,862.158328375,239.6282402058625,0.36953283699999995,0.44129735945098036,False
ES12,ES12C6,18,51,100.032005,100019.508,0.266702324,0.501486123,0.962960005,1.08571649,-62.4905968,-19.11451292937255,919.8420265744682,264.46273683314894,0.34017827574509807,0.41222594833333326,False
ES12,ES12C6,19,51,100.032005,100019.508,0.288258523,0.526086569,0.974251926,1.10721898,-61.6313858,-18.63575161907843,896.7098577500001,245.4208416702833,0.3625881934705882,0.4335682667647059,False
ES12,ES12C6,20,51,100.032005,100019.508,0.276000977,0.503420532,0.966251016,1.08952892,-62.4803085,-18.893078143203923,1095.5881736041667,255.70413263781583,0.34692983296078433,0.41837525139215687,False
ES12,ES12C6,21,51,100.032005,100019.508,0.288241684,0.509713411,0.968503892,1.09444392,-62.2426414,-18.744306268794116,996.5154311041666,252.2130015392792,0.3528944855294118,0.4240663922745098,False
ES12,ES12C6,22,51,100.032005,100019.508,0.283127517,0.489419162,0.960082412,1.07763135,-62.9889755,-18.791280208588237,942.8022243958334,258.2823436075792,0.3462674968823529,0.4168737372745098,False
ES12,ES12C6,23,51,100.032005,100019.508,0.279139489,0.481158346,0.957362294,1.07147372,-63.3164673,-18.89801352568627,1017.7555643333334,262.07823946544164,0.3405088232745099,0.4114257459019608,False
ES12,ES12C6,24,51,100.032005,100019.508,0.268599123,0.472113043,0.954149067,1.06456149,-63.67379,-18.97700841692549,1079.5182327708333,265.4280673205646,0.3355652976078432,0.40658761007843136,False
ES12,ES12C6,25,51,100.032005,100019.508,0.279084891,0.477282017,0.955546439,1.0681138,-63.4585152,-18.860746043768625,1076.0083256666667,262.81415066317084,0.34010757062745095,0.4108697063921569,False
ES12,ES12C6,26,51,100.032005,100019.508,0.266762793,0.461259574,0.95130527,1.05723321,-64.132637,-19.01440872807804,2344.3415631458333,269.7273187490069,0.33043295317647065,0.40140343347058816,False
ES12,ES12C6,27,51,100.032005,100019.508,0.263244301,0.451902092,0.948503792,1.05065453,-64.5251541,-19.232650804545095,953.4787819166668,273.7945364717812,0.325845039372549,0.3969519705098039,False
ES12,ES12C6,28,51,100.032005,100019.508,0.264417052,0.442074478,0.946002722,1.04419875,-64.9529495,-19.231359512019605,984.7056225957448,284.5041122095107,0.3199974105098039,0.3913915829019608,False
ES12,ES12C6,29,51,100.032005,100019.508,0.250265241,0.428533107,0.941321254,1.03427577,-65.5227661,-19.449328622960785,1017.8492121063831,292.4368113087149,0.30934257952941174,0.38129434641176474,False
ES12,ES12C6,30,51,100.032005,100019.508,0.269587815,0.448031902,0.946546555,1.04722631,-64.6702499,-18.888910052413728,985.2887700425529,279.0128935687617,0.32864863731372546,0.399047329745098,False
ES12,ES12C6,31,51,100.032005,100019.508,0.260311276,0.436405122,0.944175243,1.04015207,-65.1932526,-19.12584744915686,997.7881165744681,285.4769874023149,0.3198747681568628,0.3908897719411765,False
ES12,ES12C6,32,51,100.032005,100019.508,0.252604544,0.410425603,0.936945915,1.02289629,-66.3443604,-19.72357268172549,1029.9557981874998,294.3598424161271,0.3012890245490196,0.3734862486078431,False
ES12,ES12C6,33,51,100.032005,100019.508,0.245163485,0.412031829,0.936786473,1.0233959,-66.2584076,-19.612076658666666,1021.2524119361705,300.0542551431915,0.3016565605294118,0.3736779434117647,False
ES12,ES12C6,34,51,100.032005,100019.508,0.249662235,0.414859056,0.936613202,1.02437901,-66.1097565,-19.343390574833332,1214.6784158297876,296.96195263214037,0.3060025294705882,0.3776346672156863,False
ES12,ES12C6,35,51,100.032005,100019.508,0.263146222,0.42675373,0.941755772,1.03393555,-65.6224899,-19.088427327607842,1019.4188355319147,288.5755936652702,0.3171986990392157,0.38811399019607845,False
ES12,ES12C6,36,51,100.032005,100019.508,0.246073231,0.406055748,0.937132776,1.02132225,-66.5731125,-19.570418749411765,1112.3141580851063,302.38337544309366,0.29928363894117643,0.37149221258823534,False
ES12,ES12C6,37,51,100.032005,100019.508,0.245701209,0.408090174,0.93756336,1.02252758,-66.4781113,-19.543578284705884,1047.9949684893616,301.0000862692829,0.3010069426470588,0.3729996430392157,False
ES12,ES12C6,38,51,100.032005,100019.508,0.252600193,0.404369771,0.93604964,1.01965868,-66.6358414,-19.42083792919608,1118.1361231276594,301.21501062247233,0.3020405096666667,0.3738413826470588,False
ES12,ES12C6,39,51,100.032005,100019.508,0.252776355,0.401499063,0.935265124,1.01780272,-66.7666855,-19.407720294754903,1393.7388277021278,302.2147179206164,0.30120933931372545,0.373024191372549,False
ES12,ES12C6,40,51,100.032005,100019.508,0.237397045,0.384136111,0.93292743,1.00891733,-67.6204147,-19.740935882960784,1074.640946521739,320.0425249043261,0.28824158458823534,0.36102876882352947,False
ES12,ES12C6,41,51,100.032005,100019.508,0.248486042,0.389101088,0.93117553,1.00920141,-67.3218994,-19.711362051333335,1050.1283421063827,309.23260244827657,0.29352564933333336,0.3657143689411765,False
ES12,ES12C6,42,51,100.032005,100019.508,0.240206391,0.389241129,0.933386087,1.01129532,-67.3628616,-19.659475953470587,1120.2780328723406,309.29214875652553,0.2928688280588235,0.3653237223529412,False
ES12,ES12C6,43,51,100.032005,100019.508,0.257612437,0.395714462,0.928777397,1.00956297,-66.923111,-19.397048340666668,1081.6212800204082,290.10421242182247,0.3045587645490196,0.37538049090196085,False
ES12,ES12C6,44,51,100.032005,100019.508,0.230066419,0.361862063,0.92609489,0.99428159,-68.6574402,-20.103831243607843,1171.7692139148935,324.72961559673405,0.276965887490196,0.35035717141176465,False
ES12,ES12C6,45,51,100.032005,100019.508,0.228318676,0.363123447,0.927660525,0.996199131,-68.6226349,-19.996382009980394,1126.433098456522,332.0503357100021,0.2763493493333333,0.3498579646862745,False
ES12,ES12C6,46,51,100.032005,100019.508,0.241786852,0.368712842,0.924334347,0.995159864,-68.2531662,-19.619581955117646,1145.821344847826,326.3480592566326,0.2840511699803922,0.3563860076078431,False
ES12,ES12C6,47,51,100.032005,100019.508,0.22624822,0.353942096,0.923599303,0.989095867,-69.0321503,-20.182841311254904,1125.5718994565216,338.5319288667608,0.27032416652941177,0.34409860650980384,False
ES12,ES12C6,48,51,100.032005,100019.508,0.23526457,0.364150375,0.926363409,0.995366573,-68.5403748,-19.78224002711765,1173.7019008043478,330.06823209369134,0.279291779372549,0.35228799370588226,False
ES12,ES12C6,49,51,100.032005,100019.508,0.226191968,0.354109049,0.923116386,0.988704741,-69.0130997,-20.102926788313724,1207.258178717391,338.4972286833369,0.2701634586862745,0.3439092653921569,False
ES12,ES12C6,50,51,100.032005,100019.508,0.229107231,0.36065954,0.924390435,0.992256522,-68.6862946,-19.975796806235294,1123.912940173913,333.0746914210282,0.2761612896470588,0.3494816331960785,False
ES12,ES12C6,51,51,100.032005,100019.508,0.223011017,0.35298273,0.925801396,0.990810275,-69.1295166,-20.29178249357647,1106.1867046956522,338.9600882034565,0.2696703117254902,0.3436992229803921,False
ES12,ES12C6,52,51,100.032005,100019.508,0.215877041,0.344155729,0.921705484,0.983861864,-69.5248642,-20.44660642770588,1150.6080707173915,346.1912481513935,0.2620479665882353,0.3366375284901961,False
ES12,ES12C6,53,51,100.032005,100019.508,0.213377431,0.33966291,0.921419442,0.982030869,-69.764595,-20.53847153127451,1206.6452915000002,349.4742772692087,0.25889145309803924,0.33383615666666666,False
ES12,ES12C6,54,51,100.032005,100019.508,0.211175948,0.333410412,0.922957659,0.981332421,-70.1381912,-20.618910653229413,1631.5063245652175,352.8277527942891,0.25553246254901957,0.33084310470588235,False
ES12,ES12C6,55,51,100.032005,100019.508,0.218759045,0.340628833,0.923030615,0.983876765,-69.7442703,-20.469212302705884,1196.7944838478259,347.16693069238914,0.26142911531372554,0.33628925127450987,False
ES12,ES12C6,56,51,100.032005,100019.508,0.215750158,0.340049446,0.922553062,0.983228266,-69.7663116,-20.496556775215684,1177.162183826087,348.34164592713694,0.2604398023529411,0.3352131291176471,False
ES12,ES12C6,57,51,100.032005,100019.508,0.232189313,0.354862005,0.924217165,0.990002215,-68.9952316,-19.93804600601961,1242.5226068043478,335.1917228623109,0.2743594245882353,0.3477589160784314,False
ES12,ES12C6,58,51,100.032005,100019.508,0.227171585,0.35070321,0.925638497,0.989848137,-69.2494507,-20.157386223588233,1123.0541160217392,338.54012381534784,0.2709178483333333,0.34481356452941175,False
ES12,ES12C6,59,51,100.032005,100019.508,0.217188075,0.3326765,0.92061311,0.978878021,-70.1319656,-20.468412178027393,1152.9442557333334,360.0712019611111,0.2573670037647059,0.3322254243725491,False
ES12,ES12C6,60,51,100.032005,100019.508,0.225265205,0.336731464,0.952786863,1.01053989,-70.5357056,-20.704869530764704,1178.3444952173913,345.0749883706478,0.2620225440980392,0.34007305288235296,False
ES12,ES12C6,61,51,100.032005,100019.508,0.20840703,0.32444796,0.919208825,0.974787831,-70.5587845,-20.746263278980393,1210.6292783478261,358.24653277703476,0.2515651023137255,0.3270001951960785,False
ES12,ES12C6,62,51,100.032005,100019.508,0.211527437,0.324290991,0.919615626,0.975119233,-70.5754395,-20.653649484666666,1773.541267956522,359.0129865107972,0.2511935969607843,0.3265320979607843,False
ES12,ES12C6,63,51,100.032005,100019.508,0.215041324,0.324399501,0.920051992,0.975566864,-70.5779495,-20.591969644684315,1170.4878874666667,365.50387268279997,0.2526853768039216,0.3279420639607843,False
ES12,ES12C6,64,51,100.032005,100019.508,0.218463972,0.328245223,0.920201182,0.976992905,-70.3681641,-20.58031654298039,1172.9307130434784,353.8552388234717,0.2565261826862745,0.3314289914509804,False
ES12,ES12C6,65,51,100.032005,100019.508,0.213748604,0.329012513,0.920759499,0.977776706,-70.3367996,-20.50424875762745,1254.7127567826087,353.0196408510413,0.2570612710980392,0.33190980494117645,False
ES12,ES12C6,66,51,100.032005,100019.508,0.214374974,0.327535331,0.921163082,0.977660894,-70.4262848,-20.455786913793368,203615.47722558698,353.85101247293176,0.2563411895098039,0.33127727015686276,True
ES12,ES12C6,67,51,100.032005,100019.508,0.216058061,0.319351196,0.918037474,0.971996903,-70.8191071,-20.519996550039213,1199.553199822222,368.2446941793556,0.25106178049019606,0.32626191252941183,False
ES12,ES12C6,68,51,100.032005,100019.508,0.215349838,0.315698415,0.91601187,0.968887627,-70.9837723,-20.47080725966667,1256.3874421111109,370.93800367767994,0.24929567178431372,0.3244427822745098,False
ES12,ES12C6,69,51,100.032005,100019.508,0.194850564,0.274213135,0.910440385,0.950838864,-73.2383652,-21.158901109098043,1375.4623047999996,399.1143944415022,0.2276722823137255,0.304918718745098,False
ES12,ES12C7,1,51,100.032005,100019.508,0.149783671,0.203058735,0.803201258,0.828471541,-75.812233,-21.747130629176475,1625.8316053809522,535.0377823105238,0.17361238258823533,0.24568101568627448,False
ES12,ES12C7,2,51,100.032005,100019.508,0.141904145,0.193469346,0.803316236,0.826285303,-76.4588623,-23.041191697019606,1560.2798847954546,528.0019278816818,0.16432245337254905,0.23784145919607844,False
ES12,ES12C7,3,51,100.032005,100019.508,0.25607869,0.440540344,0.876535177,0.981014609,-63.3162231,-18.772087027409807,1523.588773489796,277.74528747367594,0.31664374880392154,0.3810449984313725,False
ES12,ES12C7,4,51,100.032005,100019.508,0.282712311,0.524855852,0.945209682,1.08115447,-60.9574699,-18.83127469227451,860.34475926,238.98983608846996,0.35748188056862745,0.42621402372549017,False
ES12,ES12C7,5,51,100.032005,100019.508,0.286502987,0.529152811,0.954450965,1.09132004,-60.9957733,-18.773135924235294,865.29681842,236.44507882121002,0.3615042309411764,0.43085309747058814,False
ES12,ES12C7,6,51,100.032005,100019.508,0.273703068,0.50586462,0.947414994,1.07400846,-61.9003716,-19.158087385764706,865.9847786,246.046266279326,0.3461252275490196,0.41598573958823526,False
ES12,ES12C7,7,51,100.032005,100019.508,0.269441932,0.497683316,0.958464801,1.07997382,-62.5593834,-19.353969625921568,873.42240882,249.127553790404,0.3410106716078431,0.4123780663725489,False
ES12,ES12C7,8,51,100.032005,100019.508,0.268009245,0.489533067,0.955199182,1.07333505,-62.8651695,-19.50456529384314,865.1749906666669,247.2351353855118,0.336687917745098,0.40806431978431373,False
ES12,ES12C7,9,51,100.032005,100019.508,0.273177773,0.49519366,0.957778573,1.07821918,-62.6599922,-19.399284075627452,849.9138499999999,243.97542491562547,0.342301119254902,0.413498854,False
ES12,ES12C7,10,51,100.032005,100019.508,0.307678491,0.538536191,0.963936448,1.10417151,-60.8085938,-18.228908581686277,839.990741019608,223.2755223405922,0.380799100745098,0.4490005134509804,False
ES12,ES12C7,11,51,100.032005,100019.508,0.262552112,0.469569862,0.953008533,1.06241286,-63.7694397,-19.17256545912745,1105.2439389148935,276.11394235934887,0.3263795375686274,0.3982919951960784,False
ES12,ES12C7,12,51,100.032005,100019.508,0.263117492,0.471111804,0.952645123,1.06276953,-63.6862144,-19.18668547929412,958.4452178085107,275.0607564241915,0.3286747470588235,0.4003432679019609,False
ES12,ES12C7,13,51,100.032005,100019.508,0.271329552,0.48215735,0.956487775,1.07114172,-63.247715,-18.87916325275098,949.2740960851062,268.2062341779596,0.3393263301960785,0.41028012192156854,False
ES12,ES12C7,14,51,100.032005,100019.508,0.255458564,0.456625402,0.950068533,1.0541048,-64.3299561,-19.363180784784316,978.9040544042554,281.4163442053639,0.32053584741176466,0.39267120458823535,False
ES12,ES12C7,15,51,100.032005,100019.508,0.236105233,0.39981705,0.933453977,1.01547527,-66.8135834,-19.765751054176473,1054.6038406086957,313.9168203690869,0.2922411617058823,0.3651429373529411,False
ES12,ES12C7,16,51,100.032005,100019.508,0.238105744,0.421507478,0.941810489,1.03183115,-65.8890839,-19.801495851676474,1691.3844041489363,299.84628483413644,0.2982397442156863,0.3715234446862746,False
